"scenario","target_label","target_size","ate_climate_behavior"
"combo_6","belief_concern+harm_future+weather_risk_prep",3,0.281662950936353
"combo_6","belief_concern+harm_future+social_norms",3,0.219174104138014
"combo_6","belief_concern+harm_future+trust_science",3,0.219174104138014
"combo_6","belief_concern+harm_future+policy_support",3,0.219174104138014
"combo_6","belief_concern+weather_risk_prep+social_norms",3,0.265288356780559
"combo_6","belief_concern+weather_risk_prep+trust_science",3,0.265288356780559
"combo_6","belief_concern+weather_risk_prep+policy_support",3,0.265288356780559
"combo_6","belief_concern+social_norms+trust_science",3,0.20279950998222
"combo_6","belief_concern+social_norms+policy_support",3,0.20279950998222
"combo_6","belief_concern+trust_science+policy_support",3,0.20279950998222
"combo_6","harm_present+harm_future+weather_risk_prep",3,0.284892805924979
"combo_6","harm_present+harm_future+social_norms",3,0.187119938302271
"combo_6","harm_present+harm_future+trust_science",3,0.187119938302271
"combo_6","harm_present+harm_future+policy_support",3,0.187119938302271
"combo_6","harm_present+weather_risk_prep+social_norms",3,0.284892805924979
"combo_6","harm_present+weather_risk_prep+trust_science",3,0.284892805924979
"combo_6","harm_present+weather_risk_prep+policy_support",3,0.284892805924979
"combo_6","harm_present+social_norms+trust_science",3,0.187119938302271
"combo_6","harm_present+social_norms+policy_support",3,0.187119938302271
"combo_6","harm_present+trust_science+policy_support",3,0.187119938302271
"combo_6","harm_future+weather_risk_prep+social_norms",3,0.231379438593831
"combo_6","harm_future+weather_risk_prep+trust_science",3,0.231379438593831
"combo_6","harm_future+weather_risk_prep+policy_support",3,0.231379438593831
"combo_6","harm_future+social_norms+trust_science",3,0.11382718279766
"combo_6","harm_future+social_norms+policy_support",3,0.11382718279766
"combo_6","harm_future+trust_science+policy_support",3,0.11382718279766
"combo_6","weather_risk_prep+social_norms+trust_science",3,0.117552255796171
"combo_6","weather_risk_prep+social_norms+policy_support",3,0.117552255796171
"combo_6","weather_risk_prep+trust_science+policy_support",3,0.117552255796171
"combo_6","social_norms+trust_science+policy_support",3,0
"combo_7","belief_concern",1,0.147736100984387
"combo_7","harm_present",1,0.187119938302242
"combo_7","harm_future",1,0.113827182797666
"combo_7","weather_risk_prep",1,0.186754274057339
"combo_7","social_norms",1,0
"combo_7","trust_science",1,0
"combo_7","policy_support",1,0
"combo_7","belief_concern+harm_present",2,0.187119938302242
"combo_7","belief_concern+harm_future",2,0.164110695140187
"combo_7","belief_concern+weather_risk_prep",2,0.265288356780556
"combo_7","belief_concern+social_norms",2,0.147736100984387
"combo_7","belief_concern+trust_science",2,0.147736100984387
"combo_7","belief_concern+policy_support",2,0.147736100984387
"combo_7","harm_present+harm_future",2,0.187119938302242
"combo_7","harm_present+weather_risk_prep",2,0.284892805924949
"combo_7","harm_present+social_norms",2,0.187119938302242
"combo_7","harm_present+trust_science",2,0.187119938302242
"combo_7","harm_present+policy_support",2,0.187119938302242
"combo_7","harm_future+weather_risk_prep",2,0.254933062360653
"combo_7","harm_future+social_norms",2,0.113827182797666
"combo_7","harm_future+trust_science",2,0.113827182797666
"combo_7","harm_future+policy_support",2,0.113827182797666
"combo_7","weather_risk_prep+social_norms",2,0.186754274057339
"combo_7","weather_risk_prep+trust_science",2,0.186754274057339
"combo_7","weather_risk_prep+policy_support",2,0.186754274057339
