scenario,target_label,target_size,ate_climate_behavior
combo_2,harm_present+harm_future+policy_support,3,0.1973855041871227
combo_2,harm_present+weather_risk_prep+social_norms,3,0.303779710100063
combo_2,harm_present+weather_risk_prep+trust_science,3,0.28411414690449854
combo_2,harm_present+weather_risk_prep+policy_support,3,0.2404142004464332
combo_2,harm_present+social_norms+trust_science,3,0.2503304300013108
combo_2,harm_present+social_norms+policy_support,3,0.2503304300013108
combo_2,harm_present+trust_science+policy_support,3,0.23066486680574633
combo_2,harm_future+weather_risk_prep+social_norms,3,0.25012086713430287
combo_2,harm_future+weather_risk_prep+trust_science,3,0.2304553039387384
combo_2,harm_future+weather_risk_prep+policy_support,3,0.1971759413201148
combo_2,harm_future+social_norms+trust_science,3,0.1822399794686848
combo_2,harm_future+social_norms+policy_support,3,0.1822399794686848
combo_2,harm_future+trust_science+policy_support,3,0.16257441627312033
combo_2,weather_risk_prep+social_norms+trust_science,3,0.1564415558865729
combo_2,weather_risk_prep+social_norms+policy_support,3,0.1564415558865729
combo_2,weather_risk_prep+trust_science+policy_support,3,0.13677599269100843
combo_2,social_norms+trust_science+policy_support,3,0.06336550965362983
combo_3,belief_concern,1,0.2012724384616436
combo_3,harm_present,1,0.18696533596241732
combo_3,harm_future,1,0.1292952773809147
combo_3,weather_risk_prep,1,0.09307599917842607
combo_3,social_norms,1,0.06336526342848364
combo_3,trust_science,1,0.0436997792836055
combo_3,policy_support,1,0
combo_3,belief_concern+harm_present,2,0.23214176170924908
combo_3,belief_concern+harm_future,2,0.21987215697384627
combo_3,belief_concern+weather_risk_prep,2,0.25075009000286563
combo_3,belief_concern+social_norms,2,0.2299755285345506
combo_3,belief_concern+trust_science,2,0.21031004438967243
combo_3,belief_concern+policy_support,2,0.2012724384616436
combo_3,harm_present+harm_future,2,0.19738588051257902
combo_3,harm_present+weather_risk_prep,2,0.24041457674328884
combo_3,harm_present+social_norms,2,0.25033059939090097
combo_3,harm_present+trust_science,2,0.23066511524602282
combo_3,harm_present+policy_support,2,0.18696533596241732
combo_3,harm_future+weather_risk_prep,2,0.19717612317323396
combo_3,harm_future+social_norms,2,0.18223999625923668
