"scenario","target_label","target_size","ate_climate_behavior"
"combo_2","belief_concern+social_norms+policy_support",3,0.236459885801784
"combo_2","belief_concern+trust_science+policy_support",3,0.200615480841239
"combo_2","harm_present+harm_future+weather_risk_prep",3,0.266617040504982
"combo_2","harm_present+harm_future+social_norms",3,0.260745740720703
"combo_2","harm_present+harm_future+trust_science",3,0.224901335760159
"combo_2","harm_present+harm_future+policy_support",3,0.213678385294958
"combo_2","harm_present+weather_risk_prep+social_norms",3,0.313684395930727
"combo_2","harm_present+weather_risk_prep+trust_science",3,0.277839990970183
"combo_2","harm_present+weather_risk_prep+policy_support",3,0.263102859595692
"combo_2","harm_present+social_norms+trust_science",3,0.260745740720703
"combo_2","harm_present+social_norms+policy_support",3,0.260745740720703
"combo_2","harm_present+trust_science+policy_support",3,0.224901335760159
"combo_2","harm_future+weather_risk_prep+social_norms",3,0.25143878604215
"combo_2","harm_future+weather_risk_prep+trust_science",3,0.215594381081605
"combo_2","harm_future+weather_risk_prep+policy_support",3,0.204371430616404
"combo_2","harm_future+social_norms+trust_science",3,0.184206390916953
"combo_2","harm_future+social_norms+policy_support",3,0.184206390916953
"combo_2","harm_future+trust_science+policy_support",3,0.148361985956408
"combo_2","weather_risk_prep+social_norms+trust_science",3,0.142768401579119
"combo_2","weather_risk_prep+social_norms+policy_support",3,0.142768401579119
"combo_2","weather_risk_prep+trust_science+policy_support",3,0.106923996618574
"combo_2","social_norms+trust_science+policy_support",3,0.0505815363350354
"combo_3","belief_concern",1,0.19756747942131
"combo_3","harm_present",1,0.210163996922986
"combo_3","harm_future",1,0.137138901327428
"combo_3","weather_risk_prep",1,0.0921868815146436
"combo_3","social_norms",1,0.0505816572587678
"combo_3","trust_science",1,0.0147371631298839
"combo_3","policy_support",1,0
"combo_3","belief_concern+harm_present",2,0.232267146766904
"combo_3","belief_concern+harm_future",2,0.217295593261317
"combo_3","belief_concern+weather_risk_prep",2,0.246572531690213
"combo_3","belief_concern+social_norms",2,0.236459790936807
"combo_3","belief_concern+trust_science",2,0.200615296807923
"combo_3","belief_concern+policy_support",2,0.19756747942131
"combo_3","harm_present+harm_future",2,0.213678185225984
"combo_3","harm_present+weather_risk_prep",2,0.263102678234476
"combo_3","harm_present+social_norms",2,0.260745654181753
"combo_3","harm_present+trust_science",2,0.224901160052869
"combo_3","harm_present+policy_support",2,0.210163996922986
"combo_3","harm_future+weather_risk_prep",2,0.204371320775985
"combo_3","harm_future+social_norms",2,0.184206370283197
"combo_3","harm_future+trust_science",2,0.148361876154313
"combo_3","harm_future+policy_support",2,0.137138901327428
"combo_3","weather_risk_prep+social_norms",2,0.142768538773411
"combo_3","weather_risk_prep+trust_science",2,0.106924044644527
"combo_3","weather_risk_prep+policy_support",2,0.0921868815146436
"combo_3","social_norms+trust_science",2,0.0505816572587678
"combo_3","social_norms+policy_support",2,0.0505816572587678
"combo_3","trust_science+policy_support",2,0.0147371631298839
"combo_3","belief_concern+harm_present+harm_future",3,0.232772680253214
